Time LLVM.csv : 0.03
Time 7z.csv : 1.46
Time BDBC.csv : 0.07
Time exastencils.csv : 1.72
Time dconvert.csv : 0.15
Time deeparch.csv : 0.07
Time PostgreSQL.csv : 0.36
Time javagc.csv : 13.81
Time storm.csv : 0.18
Time x264.csv : 2.23
Time redis.csv : 0.17
Time HSQLDB.csv : 0.04
Time total : 20.28
